Nazivna moc;Masa vozila;Kombinirana poraba goriva;Vrsta goriva (opis);Znamka;Tovarniöka oznaka oznaka;Komercialna oznaka;Drzava;Drzava (koda);Kategorija in vrsta vozila (opis);Najvisja hitrost;Oblika nadgradnje (opis);Komerc. oznaka  do prvega
140;1825;5.18;1;BMW;JP51-DAW500N0;520 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;520
140;1885;5.2;1;AUDI;ADDDAQ1-QD7QD7B5027P4G03S57MMEM2;A6 / AVANT 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;226;karavan;A6 
140;1885;5.2;1;AUDI;ACNHAQ1-QD7QD7B5027P4G13S57MMEM2K1;A6 / AVANT 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;224;karavan;A6 
140;1845;5.2;1;AUDI;XDETAQ1-QD7AD7CJ002PFY077MMEM1FL;Q5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;218;karavan;Q5 
140;1820;5.2;1;AUDI;KCNHAF1-FAV8W001PB822S47MMEM1;A5 CABRIOLET / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;226;kabriolet;A5 CABRIOLET 
140;1775;5.2;1;AUDI;ACNHAQ1-QD7B5027PB827S57MMEM1;A4 AVANT / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;230;karavan;A4 AVANT 
140;1670;5.2;1;AUDI;ACNHAF1-FM6B1002PB806S57MMEM1;A4 AVANT / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;232;karavan;A4 AVANT 
140;1915;5.2;1;BMW;5L51-6A350000;520 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;220;karavan;520
140;1825;5.2;1;BMW;TX31-CA2500BA;X3 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;karavan;X3 
140;1825;5.2;1;BMW;XX11-6A250000;X4 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1820;5.2;1;BMW;XX11-6A25000A;X4 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1820;5.2;1;BMW;WZ51-6A250000;X3 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;X3 
140;1810;5.2;1;BMW;51BL-IAA50000;520 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;232;limuzina;520
140;1810;5.2;1;BMW;JM91-CAW50000;520 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;520
140;1805;5.2;1;BMW;WZ51-6H150000;X3 / xDrive 20 / d;Nemcija;DEU;osebni avtomobil;210;karavan;X3 
140;1745;5.2;1;BMW;21AS-IAA407B0;420 / COUPE / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;238;kupe;420
140;1735;5.2;1;BMW;4K51-6AW50000;420 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;230;limuzina;420
140;1695;5.2;1;BMW;31DY-IAA500K0;320 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;233;limuzina;320
140;1685;5.2;1;BMW;4X51-6AW40700;420 / COUPE / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;230;kupe;420
140;1580;5.2;1;BMW;51AM-DAW500LS;220 / GRAN COUPE / d AUT.;Nemcija;DEU;osebni avtomobil;235;limuzina;220
140;1525;5.2;1;BMW;7N31-IAW500MS;120 / / d AUT.;Nemcija;DEU;osebni avtomobil;231;vozilo z dviûnimi vrati zadaj;120
140;1565;5.2;1;MERCEDES BENZ;O01ET2-HZAZ150A;B / 220 / d AUT.;Nemcija;DEU;osebni avtomobil;234;karavan;B 
140;1685;5.2;1;äKODA;ACDFHAX11-NAD7AD7GC005STN627;SUPERB / COMBI 2.0 / TDI 4x4 AUT.;Ceöka republika;CZE;osebni avtomobil;226;karavan;SUPERB 
140;1710;5.2;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005CV7CNVR21CA;PASSAT / VARIANT 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;PASSAT 
140;1705;5.2;1;VOLKSWAGEN;ACDFCAX1-AD6AD6D9014CV7MMVR270;PASSAT / ALLTRACK 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;220;karavan;PASSAT 
140;1678;5.2;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005SV7MVVR262;PASSAT / VARIANT 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;PASSAT 
140;1952;5.2;1;VOLVO;LLFA8-LFA8BD;XC90 / 2.0 / TD / AUT. FWD;ävedska;SWE;osebni avtomobil;205;vecnamensko vozilo;XC90 
140;1949;5.2;1;VOLVO;LLFA8-LFA8BD;XC90 / 2.0 / TD AUT.;ävedska;SWE;osebni avtomobil;205;vecnamensko vozilo;XC90 
140;1949;5.2;1;VOLVO;LLFA8-LFA8BD;XC 90 / 2.0 / TD AUT.;ävedska;SWE;osebni avtomobil;205;vecnamensko vozilo;XC 90 
140;1943;5.2;1;VOLVO;PPZA8-PZA8BC;V 90 Cross Country / 2.0 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;210;karavan;V 90 Cross Country 
140;1926;5.2;1;VOLVO;LLCA8-LCA8BD;XC90 / 2.0 / TD AUT.;ävedska;SWE;osebni avtomobil;205;vecnamensko vozilo;XC90 
140;1926;5.2;1;VOLVO;LLCA8-LCA8BD;XC 90 / 2.0 / TD AUT.;ävedska;SWE;osebni avtomobil;205;vecnamensko vozilo;XC 90 
140;1836;5.2;1;VOLVO;UUZA8-UZA8BC;XC 60 / 2.0 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC 60 
140;1825;5.2;1;VOLVO;PPZA8-PZA8B4;V 90 Cross Country / 2.0 / TD AWD;ävedska;SWE;osebni avtomobil;210;karavan;V 90 Cross Country 
140;1787;5.2;1;VOLVO;DDZA5-DZA5C4;XC 60 / 2.4 / TD AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC 60 
140;1781;5.2;1;VOLVO;DDZA5-DZA5C4;XC60 / 2.4 / TD AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC60 
140;1730;5.3;1;AUDI;ACNHAQ1-QM6B2003PB803S57MMEM1;A4 AVANT / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;229;karavan;A4 AVANT 
140;1725;5.3;1;AUDI;SCNHAQ1-QM6QM6B2003PB817S47MMEM1K1;A5 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;235;vozilo z dviûnimi vrati zadaj;A5 
140;1565;5.3;0;AUDI;L2CVKBF1-FD7FD7CK003P8W07S57MMEM1;A4 / 2.0 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;240;limuzina;A4 
140;1535;5.3;0;AUDI;A2CVKBF1-FD7FD7CK003P8W05S57MMEM1K1;A4 AVANT / 2.0 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;238;karavan;A4 AVANT 
140;1915;5.3;1;BMW;5L51-6A250000;520 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;220;karavan;520
140;1825;5.3;1;BMW;TX35-CAW500BA;X3 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;karavan;X3 
140;1820;5.3;1;BMW;XX11-6A350000;X4 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1820;5.3;1;BMW;WZ51-6A350000;X3 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;X3 
140;1815;5.3;1;BMW;VJ11-CAW500B0;X4 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;limuzina;X4 
140;1810;5.3;1;BMW;51BL-IAA50000;520 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;232;limuzina;520
140;1810;5.3;1;BMW;JM91-CA350000;520 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;520
140;1790;5.3;1;BMW;8T51-6AW500L0;320 / GT / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;limuzina;320
140;1765;5.3;1;BMW;31DZ-IAA500B0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1725;5.3;1;BMW;8J11-6AW50000;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;320
140;1640;5.3;1;BMW;71AM-IAW500L0;220 / GRAN COUPE / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;234;limuzina;220
140;1530;5.3;1;BMW;5V51-DAW50000;320 / / D AUT.;Nemcija;DEU;osebni avtomobil;243;limuzina;320
140;1589;5.3;1;SEAT;XDFHAX1-AD7SAD7GC0057MMML64;ATECA / 2.0 / TDI 4WD AUT.;äpanija;ESP;osebni avtomobil;212;karavan;ATECA 
140;1680;5.3;1;äKODA;ACDFCAX11-NAD6AD6D9003STN627;SUPERB / COMBI 2.0 / TDI 4x4 AUT.;Ceöka republika;CZE;osebni avtomobil;228;karavan;SUPERB 
140;1655;5.3;1;äKODA;AADFCAX11-NAD6AD6D9003STN627;SUPERB / 2.0 / TDI 4x4 AUT.;Ceöka republika;CZE;osebni avtomobil;230;limuzina;SUPERB 
140;1716;5.3;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005CH7MVVR269;PASSAT / ALLTRACK 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;PASSAT 
140;1710;5.3;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005CV7MVVR269;PASSAT / ALLTRACK 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;PASSAT 
140;1866;5.3;1;VOLVO;PPZA8-PZA8UC0;V90 Cross Country / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;210;karavan;V90 Cross Country 
140;1815;5.3;1;VOLVO;UUZA8-UZA8V4;XC 60 / 2.0 / TD AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC 60 
140;1825;5.32;1;BMW;TX35-CAW500BA;X3 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;karavan;X3 
140;1790;5.35;1;BMW;8T51-6AW500L0;320 / GT / D XDRIVE AUT.;Nemcija;DEU;osebni avtomobil;225;limuzina;320
140;1760;5.4;1;AUDI;SCNHAQ1-QD7B5027PB812S57MMEM1;A5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;232;vozilo z dviûnimi vrati zadaj;A5 
140;1480;5.4;0;AUDI;L2CVKBF1-FD7FD7CK003P8W08S57MMEM1K1;A4 / 2.0 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;240;limuzina;A4 
140;1820;5.4;1;BMW;XX11-6A350000;X4 / XDRIVE 20 / D AUT.;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1820;5.4;1;BMW;WZ51-6A350000;X3 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;X3 
140;1805;5.4;1;BMW;XX11-6H250000;X4 / xDrive 20 / d;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1805;5.4;1;BMW;WZ51-6H250000;X3 / xDrive 20 / d;Nemcija;DEU;osebni avtomobil;210;karavan;X3 
140;1765;5.4;1;BMW;31DZ-IAA500B0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1590;5.4;1;BMW;7N51-DAW500RS;120 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;230;vozilo z dviûnimi vrati zadaj;120
140;1530;5.4;1;BMW;5V51-DAW50000;320 / / d AUT.;Nemcija;DEU;osebni avtomobil;243;limuzina;320
140;1983;5.4;1;JAGUAR;CC9-X250-H502;JAGUAR XF / 2.2L / I4D DIESEL;Zdruûeno kraljestvo;GBR;osebni avtomobil;225;limuzina;JAGUAR XF 
140;1810;5.4;1;JAGUAR;CC9-X250-H502;JAGUAR XF / 2.2L /I4D DIESEL;Zdruûeno kraljestvo;GBR;osebni avtomobil;225;limuzina;JAGUAR XF 
140;1716;5.4;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005CH7MVVR270;PASSAT / ALLTRACK 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;PASSAT 
140;1710;5.4;1;VOLKSWAGEN;ACDFHAX1-AD7AD7GC005CV7MVVR270;PASSAT / ALLTRACK 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;214;karavan;PASSAT 
140;1862;5.4;1;VOLVO;ZZZA8-ZZA8TC0;V60 Cross Country / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;210;karavan;V60 Cross Country 
140;1854;5.4;1;VOLVO;ZZZA8-ZZA8TC0;V60 Cross Country / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;180;karavan;V60 Cross Country 
140;1668;5.4;1;VOLVO;FFSA5-FSA5C6;S60 / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;230;limuzina;S60 
140;1845;5.5;1;AUDI;ACNHAQ1-QD7B5027PB803S57MMEM1;A4 AVANT / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;230;karavan;A4 AVANT 
140;1845;5.5;1;AUDI;XDETAQ1-QD7AD7CJ002RT11C197CPAEM1FS;Q5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;220;karavan;Q5 
140;1845;5.5;1;AUDI;XDETAQ1-QD7AD7CJ002PFY077MMEM1FS;Q5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;218;karavan;Q5 
140;1730;5.5;1;AUDI;ACNHAQ1-QM6B2003PB806S57MMEM1;A4 AVANT / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;229;karavan;A4 AVANT 
140;1595;5.5;1;AUDI;S2DETAF1-FD7FD7CK006RT171E18S57CPBEM1;A5 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;241;vozilo z dviûnimi vrati zadaj;A5 
140;1915;5.5;1;BMW;51BN-IAA50000;520 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;222;karavan;520
140;1825;5.5;1;BMW;TX31-CAW500B0;X3 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;karavan;X3 
140;1805;5.5;1;BMW;XX11-6H350000;X4 / XDRIVE 20 / D;Nemcija;DEU;osebni avtomobil;212;limuzina;X4 
140;1765;5.5;1;BMW;31DZ-IAA500B0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1715;5.5;1;BMW;6L71-DAW500K0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1660;5.5;1;BMW;6L51-DAW500B0;320 / TOURING / d AUT.;Nemcija;DEU;osebni avtomobil;229;karavan;320
140;1615;5.5;1;BMW;YK91-DAW500L0;X2 / sDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;224;karavan;X2 
140;1530;5.5;1;BMW;5V51-DAW50000;320 / / d AUT.;Nemcija;DEU;osebni avtomobil;243;limuzina;320
140;1739;5.5;1;FORD;BA7-YMCC1EX-5SLACNAE1BW;MONDEO 2.0 EcoBlue / 140 A8;Nemcija;DEU;osebni avtomobil;223;vozilo z dviûnimi vrati zadaj;MONDEO 2.0 EcoBlue 
140;1589;5.5;1;SEAT;XDFHAX1-AD7SAD7GC0057MMML64;ATECA / 2.0 / TDI 4WD AUT.;äpanija;ESP;osebni avtomobil;212;karavan;ATECA 
140;1547;5.5;1;VOLKSWAGEN;AADFHAX0-FD7FD7GC004SV7CNVR21CA;PASSAT / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;229;limuzina;PASSAT 
140;1870;5.5;1;VOLVO;UUZA8-UZA8VC0;XC60 / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC60 
140;1866;5.5;1;VOLVO;UUZA8-UZA8VC;XC 60 / 2.0 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC 60 
140;1739;5.5;1;VOLVO;ZZWA8-ZWA8VD0;V60 / 2.0 / TD / AUT. FWD;ävedska;SWE;osebni avtomobil;220;karavan;V60 
140;1713;5.5;1;VOLVO;FFWA5-FWA5C6;V60 / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;225;karavan;V60 
140;1709;5.5;1;VOLVO;FFWA5-FWA5C6;V 60 / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;225;karavan;V 60 
140;1895;5.6;1;AUDI;XCNHAQ1-QM6QM6B2023P8R017MMEM1GK1;Q5 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;210;karavan;Q5 
140;1856;5.6;1;AUDI;HCNHAQ1-QD7B5042RB8H1S57MMEM1;A4 ALLROAD QUATTRO / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;215;karavan;A4 ALLROAD QUATTRO 
140;1805;5.6;1;AUDI;HCNHAQ1-QD7B5042PB809S57MMEM1;A4 ALLROAD QUATTRO / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;215;karavan;A4 ALLROAD QUATTRO 
140;1765;5.6;1;AUDI;HCNHAQ1-QM6B2007RB8H1S57MMEM1;A4 ALLROAD QUATTRO / 2.0 / TDI;Nemcija;DEU;osebni avtomobil;223;karavan;A4 ALLROAD QUATTRO 
140;1760;5.6;1;AUDI;SCNHAQ1-QD7B5027PB817S47MMEM1;A5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;232;vozilo z dviûnimi vrati zadaj;A5 
140;1595;5.6;1;AUDI;S2DETAF1-FD7FD7CK006RT171E18S47CPBEM1;A5 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;241;vozilo z dviûnimi vrati zadaj;A5 
140;1555;5.6;1;AUDI;L2DETAF1-FD7FD7CK006RT071E18S57CPBEM1;A4 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;241;limuzina;A4 
140;1505;5.6;0;AUDI;A2CVKBF1-FM6DJ005P8W05S57MMEM1;A4 AVANT / 2.0 / TFSI;Nemcija;DEU;osebni avtomobil;236;karavan;A4 AVANT 
140;1455;5.6;0;AUDI;L2CVKBF1-FM6FM6DJ011P8W05S57MMEM1;A4 / 2.0 / TFSI;Nemcija;DEU;osebni avtomobil;240;limuzina;A4 
140;1815;5.6;1;BMW;VJ11-CAW500B0;X4 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;213;limuzina;X4 
140;1735;5.6;1;BMW;6L71-DAW500B0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1715;5.6;1;BMW;6L71-DAW500T0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1675;5.6;1;BMW;6L51-DAW500K0;320 / TOURING / D AUT.;Nemcija;DEU;osebni avtomobil;229;karavan;320
140;1615;5.6;1;BMW;5V71-DAW50000;320 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;233;limuzina;320
140;1655;5.6;1;VOLKSWAGEN;ABDFHAX0-FD7FD7GC004V4BFVR21AOA;ARTEON / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;238;vozilo z dviûnimi vrati zadaj;ARTEON 
140;1651;5.6;1;VOLKSWAGEN;ABDFHAX0-FD7FD7GC004V7CNVR21COA;ARTEON / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;238;vozilo z dviûnimi vrati zadaj;ARTEON 
140;1547;5.6;1;VOLKSWAGEN;AADFHAX0-FD7FD7GC004SV7CNVR21CA;PASSAT / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;229;limuzina;PASSAT 
140;1870;5.6;1;VOLVO;UUZA8-UZA8UC0;XC60 / 2.0 / TD / AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC60 
140;1866;5.6;1;VOLVO;PPZA8-PZA8TC0;V90 Cross Country / 2.0 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;210;karavan;V90 Cross Country 
140;1866;5.6;1;VOLVO;UUZA8-UZA8UC;XC 60 / 2.0 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;XC 60 
140;1965;5.7;1;AUDI;HCZVFQ1-QD7QD7B5027P4G07S57MMEM2K1;A6 ALLROAD QUATTRO / 3.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;221;karavan;A6 ALLROAD QUATTRO 
140;1955;5.7;1;AUDI;XCNHAQ1-QM6B2023P8R027MMEM1G;Q5 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;210;karavan;Q5 
140;1935;5.7;1;AUDI;XCNHAQ1-QD7QD7B5035P8R017MMEM1GK1;Q5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;Q5 
140;1925;5.7;1;AUDI;XCNHAQ1-QD7B5035R8R727MMEM1G;Q5 / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;210;karavan;Q5 
140;1890;5.7;1;AUDI;XCNHAQ1-QM6B2023R8R727MMEM1G;Q5 / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;210;karavan;Q5 
140;1850;5.7;1;AUDI;KCNHAQ1-QM6QM6B2003PB817S47MMEM1K1;A5 CABRIOLET / 2.0 / TDI Q;Nemcija;DEU;osebni avtomobil;231;kabriolet;A5 CABRIOLET 
140;1775;5.7;1;AUDI;ACNHAQ1-QD7B5027PB806S57MMEM1;A4 AVANT / 2.0 / TDI Q AUT.;Nemcija;DEU;osebni avtomobil;230;karavan;A4 AVANT 
140;1645;5.7;0;AUDI;LCYGAF1-FD7FD7CK002P4G03S57MMEM2K1;A6 / 1.8 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;233;limuzina;A6 
140;1605;5.7;1;AUDI;A2DETAF1-FD7FD7CK006RT071E18S57CPBEM1;A4 / AVANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;231;karavan;A4 
140;1595;5.7;1;AUDI;S2DETAF1-FD7FD7CK006RT181E20S44BFBEM10;A5 / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;241;vozilo z dviûnimi vrati zadaj;A5 
140;1550;5.7;0;AUDI;S2DEMAF1-FD7FD7CK003P8W36S47MVEM1;A5 / 2.0 / TFSI AUT.;Nemcija;DEU;osebni avtomobil;239;vozilo z dviûnimi vrati zadaj;A5 
140;1735;5.7;1;BMW;6L71-DAW500K0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1715;5.7;1;BMW;6L71-DAW500T0;320 / TOURING / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;225;karavan;320
140;1690;5.7;1;BMW;31AE-DAW500L0;X1 / xDrive20 / d AUT.;Nemcija;DEU;osebni avtomobil;219;karavan;X1 
140;1675;5.7;1;BMW;YL11-DAW500L0;X2 / xDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;221;karavan;X2 
140;1630;5.7;1;BMW;6X31-DAW50000;220 / GRAN TOURER / d AUT.;Nemcija;DEU;osebni avtomobil;220;karavan;220
140;1615;5.7;1;BMW;5V71-DAW50000;320 / / d xDrive AUT.;Nemcija;DEU;osebni avtomobil;233;limuzina;320
140;1615;5.7;1;BMW;YK91-IAW500M0;X2 / sDrive 20 / d AUT.;Nemcija;DEU;osebni avtomobil;224;karavan;X2 
140;1752;5.7;1;FORD;BA7-YMCC1FX-5SLACNAZSBY;MONDEO / 2.0 / EcoBlue / 140 A8;Nemcija;DEU;osebni avtomobil;218;karavan;MONDEO 
140;1840;5.7;1;LAND ROVER;S5FU2F-B5T2;RANGE ROVER EVOQUE / / SW HP 4WD;Zdruûeno kraljestvo;GBR;osebni avtomobil;200;karavan;RANGE ROVER EVOQUE 
140;1825;5.7;1;LAND ROVER;S5FU2F-B5T2;RANGE ROVER EVOQUE / / SW SD4 4WD;Zdruûeno kraljestvo;GBR;osebni avtomobil;200;karavan;RANGE ROVER EVOQUE 
140;1795;5.7;1;äKODA;ACDFHAX1-NAD7AD7DL0035NS7N617;KODIAQ / 2.0 / TDI 4x4 AUT.;Ceöka republika;CZE;osebni avtomobil;209;karavan;KODIAQ 
140;1752;5.7;1;äKODA;ACDFHAX1-NAD7AD7DL0030NS5N617;KODIAQ / 2.0 / TDI 4x4 AUT.;Ceöka republika;CZE;osebni avtomobil;210;karavan;KODIAQ 
140;1573;5.7;1;äKODA;AADFHAX01-NFD7FD7GC0047CNSTN1C7A;SUPERB / 2.0 / TDI AUT.;Ceöka republika;CZE;osebni avtomobil;234;limuzina;SUPERB 
140;1735;5.7;1;VOLKSWAGEN;ACDFHAX1-AD7AD7DL003GN5R5NVR27MM63;TIGUAN / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;TIGUAN 
140;1723;5.7;1;VOLKSWAGEN;ACDFHAX1-NAD7AD7DL003GN4NVR27MM61;TIGUAN / 2.0 / TDI 4M AUT.;Nemcija;DEU;osebni avtomobil;212;karavan;TIGUAN 
140;1651;5.7;1;VOLKSWAGEN;ABDFHAX0-FD7FD7GC004V7CNVR21CMA;ARTEON / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;238;vozilo z dviûnimi vrati zadaj;ARTEON 
140;1591;5.7;1;VOLKSWAGEN;ACDFHAX0-FD7FD7GC004SV7CNVR21CA;PASSAT / VARIANT 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;227;karavan;PASSAT 
140;1560;5.7;1;VOLKSWAGEN;AADFHAX0-FD7FD7GC004SV4BFVR21CA;PASSAT / 2.0 / TDI AUT.;Nemcija;DEU;osebni avtomobil;236;limuzina;PASSAT 
140;1921;5.7;1;VOLVO;DDZA5-DZA5C6;XC 60 / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;200;karavan;XC 60 
140;1836;5.7;1;VOLVO;FFZA5-FZA5C6;V60 Cross Country / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;V60 Cross Country 
140;1823;5.7;1;VOLVO;FFZA5-FZA5C6;V 60 CROSS COUNTRY / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;205;karavan;V 60 CROSS COUNTRY 
140;1801;5.7;1;VOLVO;DZA5C6;XC60 / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;200;karavan;XC60 
140;1762;5.7;1;VOLVO;FFZA5-FZA5C6;V60 Cross Country / 2.4 / TD AUT. AWD;ävedska;SWE;osebni avtomobil;210;karavan;V60 Cross Country 
